vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,MANILLA EXTERIOR PUERTA DELANTERA IZQUIERDA ,Manilla Exterior Puerta Delantera Izquierda ,Delantera,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA INTERIOR DE CAPOT MÁS PIOLA,Manilla Interior De Capot Más Piola,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA INTERIOR DE PORTALÓN MAS PIOLA,Manilla Interior De Portalón Mas Piola,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA INTERIOR PUERTA DELANTERA LH,Manilla Interior Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,MANILLA INTERIOR PUERTA DELANTERA RH,Manilla Interior Puerta Delantera,Delantera Derecha,POR CONFIRMAR,SANTIAGO,15000,10000,,,
IQ 2019,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta Trasera,Trasera Derecha,POR CONFIRMAR,,15000,10000,,,Sin ubicación
IQ 2019,MAZA DELANTERA DERECHA ,Maza Delantera Derecha ,Delantera,VENDIDO,SANTIAGO,60000,55000,,(SE VENDE CON MUÑÓN),
IQ 2019,MAZA DELANTERA IZQUIERDA,Maza Delantera Izquierda,Delantera,VENDIDO,SANTIAGO,80000,75000,,(SE VENDE CON MUÑÓN Y DISCO),
IQ 2019,MAZA Y TAMBOR TRASERO LH,Maza Y Tambor Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,60000,50000,,,
IQ 2019,MAZA Y TAMBOR TRASERO RH,Maza Y Tambor Trasero,Trasera Derecha,VENDIDO,SANTIAGO,60000,50000,,,
IQ 2019,MÉNSULA DELANTERA DERECHA,Ménsula Delantera Derecha,Delantera,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,MÓDULO ABS,Módulo Abs,,NO DISPONIBLE,SANTIAGO,85000,75000,,,
IQ 2019,MOTOR DE CALEFACCIÓN ,Motor De Calefacción ,,DISPONIBLE,SANTIAGO,50000,40000,,,
IQ 2019,MOTOR DE PARTIDA,Motor De Partida,,VENDIDO,SANTIAGO,85000,80000,,,
IQ 2019,MOTOR FACTURABLE,Motor Facturable,,VENDIDO,SANTIAGO,800000,760000,,,
IQ 2019,MOTOR LIMPIA PARABRISAS CON BRAZOS,Motor Limpia Parabrisas Con Brazos,,VENDIDO,SANTIAGO,50000,45000,,,
IQ 2019,MOTOR LIMPIA PARABRISAS TRASERO,Motor Limpia Parabrisas Trasero,Trasera,VENDIDO,SANTIAGO,30000,25000,,,
IQ 2019,MÚLTIPLE DE ESCAPE CON CATALÍTICO,Múltiple De Escape Con Catalítico,,VENDIDO,SANTIAGO,90000,85000,,,
IQ 2019,NEBLINERO DELANTERO DERECHO,Neblinero Delantero Derecho,Delantera,DISPONIBLE,SANTIAGO,20000,15000,,,
IQ 2019,NEBLINERO DELANTERO IZQUIERDO,Neblinero Delantero Izquierdo,Delantera,VENDIDO,SANTIAGO,20000,15000,,,
IQ 2019,NEBLINERO TRASERO DERECHO,Neblinero Trasero Derecho,Trasera,VENDIDO,SANTIAGO,15000,15000,,,
IQ 2019,NEBLINERO TRASERO IZQUIERDO,Neblinero Trasero Izquierdo,Trasera,DISPONIBLE,SANTIAGO,15000,15000,,,
IQ 2019,ÓPTICO DERECHO IMPECABLE,Óptico Derecho Impecable,,VENDIDO,SANTIAGO,60000,55000,,,
IQ 2019,ÓPTICO IZQUIERDO ,Óptico Izquierdo ,,VENDIDO,SANTIAGO,45000,40000,,BUENO DETALLE PATITA ABAJO QUE ENGANCHA AL TAPABARRO,
IQ 2019,PALANCA DE CAMBIO,Palanca De Cambio,,DISPONIBLE,SANTIAGO,60000,55000,,SIN PIOLAS,
IQ 2019,PALANCA FRENO DE MANO,Palanca Freno De Mano,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,PARABRISAS,Parabrisas,,VENDIDO,SANTIAGO,70000,60000,,,
IQ 2019,PARACHOQUE TRASERO ,Parachoque Trasero ,Trasera,DISPONIBLE,,160000,150000,,COMPLETO SIN SENSORES DE ESTACIONAMIENTO,Sin ubicación
IQ 2019,PARASOL DERECHO,Parasol Derecho,,VENDIDO,SANTIAGO,20000,15000,,,
IQ 2019,PARASOL IZQUIERDO,Parasol Izquierdo,,VENDIDO,SANTIAGO,30000,25000,,,
IQ 2019,PARLANTE 1,Parlante 1,,VENDIDO,SANTIAGO,15000,10000,,,
IQ 2019,PARLANTE 2,Parlante 2,,VENDIDO,SANTIAGO,15000,10000,,,
IQ 2019,PARLANTE 3,Parlante 3,,VENDIDO,SANTIAGO,15000,10000,,,
IQ 2019,PARLANTE 4,Parlante 4,,VENDIDO,SANTIAGO,15000,10000,,,
IQ 2019,PEDAL DE ACELERACIÓN,Pedal De Aceleración,,VENDIDO,SANTIAGO,60000,55000,,,
IQ 2019,PEDALERA,Pedalera,,DISPONIBLE,SANTIAGO,80000,70000,,,
IQ 2019,PERNO DE CULATA C/U,Perno De Culata C/U,,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,PIOLA DE EMBRAGUE,Piola De Embrague,,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,PIOLAS PALANCA DE CAMBIO,Piolas Palanca De Cambio,,DISPONIBLE,SANTIAGO,50000,45000,,,
IQ 2019,PISTONES (3),Pistones (3),,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,PLÁSTICO TRIÁNGULO TAPABARRO DERECHO,Plástico Triángulo Tapabarro Derecho,,VENDIDO,SANTIAGO,7000,5000,,,
